class,age,male,female
0,0 to 1,634.53,599.4
1,1 to 5,2609.63,2460.85
10,10 to 15,3000.48,2731.96
15,15 to 20,2841.85,2394
20,20 to 25,2597.12,2693.3
25,25 to 30,2644.75,2481.83
30,30 to 35,2313.59,2136.07
35,35 to 40,2115.63,2056.13
40,40 to 45,1910.29,1859.31
45,45 to 50,1729.29,1648.16
5,5 to 10,3187.34,2935.85
50,50 to 55,1396.72,1301.93
55,55 to 60,1089.24,887.34
60,60 to 65,667.66,692.91
65,65 to 70,464.79,511.15
70,70 to 75,327.47,413.27
75,75 to 80,229.73,264.86
80,80 and over,166.66,226.41
