class,age,male,female
0,0 to 1,771.6,725.94
1,1 to 5,3173.33,2980.36
10,10 to 15,4013.5,3738.4
15,15 to 20,3770.34,3558.9
20,20 to 25,3583,3595.92
25,25 to 30,3750.34,3574.94
30,30 to 35,3294.04,3160.53
35,35 to 40,3163.93,2956.15
40,40 to 45,2734.01,2579.42
45,45 to 50,2527.79,2313.96
5,5 to 10,4146.02,3847.03
50,50 to 55,1948.89,1862.23
55,55 to 60,1500.99,1306.73
60,60 to 65,1045.22,1020.62
65,65 to 70,683.14,681.2
70,70 to 75,502.69,522.83
75,75 to 80,306.41,305.32
80,80 and over,222.08,254.76
