class,age,male,female
0,0 to 1,909.58,844.9
1,1 to 5,3740.78,3468.76
10,10 to 15,4818.1,4412.65
15,15 to 20,4837.27,4264.42
20,20 to 25,4613.12,4515.76
25,25 to 30,4819.87,4600.81
30,30 to 35,4293.04,4033.42
35,35 to 40,4153.93,3746.1
40,40 to 45,3566.81,3143.52
45,45 to 50,3204,2795.89
5,5 to 10,4728.19,4408.01
50,50 to 55,2465.2,2277.2
55,55 to 60,1997.88,1632.16
60,60 to 65,1399.08,1404.19
65,65 to 70,973.56,1019.85
70,70 to 75,653.56,748.99
75,75 to 80,411.26,447.48
80,80 and over,298.22,380.38
