class,age,male,female
0,0 to 1,1423.19,1318.67
1,1 to 5,5853.12,5413.85
10,10 to 15,8126.07,7369.5
15,15 to 20,8296.76,8034.21
20,20 to 25,8099.86,8273.76
25,25 to 30,8697.06,8538.75
30,30 to 35,8373.79,7831.86
35,35 to 40,7845.19,7265.94
40,40 to 45,6860.5,6232.32
45,45 to 50,6237.77,5610.84
5,5 to 10,7498.37,6990.69
50,50 to 55,4898.39,4608.32
55,55 to 60,3862.01,3513.84
60,60 to 65,2984.48,2831.98
65,65 to 70,2122,1979
70,70 to 75,1408.19,1298.59
75,75 to 80,912.33,800.59
80,80 and over,612.7,646.53
