class,age,male,female
0,0 to 1,1191.89,1104.42
1,1 to 5,4901.85,4534.24
10,10 to 15,6800.67,6163.97
15,15 to 20,6940.21,6720.41
20,20 to 25,6781.45,6926.01
25,25 to 30,7294.34,7159.17
30,30 to 35,7027.57,6572.34
35,35 to 40,6588.3,6100.58
40,40 to 45,5761.71,5231.48
45,45 to 50,5238.22,4710.48
5,5 to 10,6277.21,5851.9
50,50 to 55,4113.59,3869.07
55,55 to 60,3243.63,2953.27
60,60 to 65,2508.41,2382.01
65,65 to 70,1784.41,1665.35
70,70 to 75,1185.27,1092.9
75,75 to 80,768.12,674.66
80,80 and over,515.67,544.92
