class,age,male,female
0,0 to 1,1901.28,1738.57
1,1 to 5,7819.34,7137.78
10,10 to 15,8413.89,7909.89
15,15 to 20,7986.55,7505.92
20,20 to 25,7173.42,6655.17
25,25 to 30,6705.32,6431.73
30,30 to 35,6189.14,5764.31
35,35 to 40,5890.18,5366.08
40,40 to 45,5151.43,4698.13
45,45 to 50,4225.56,3765.37
5,5 to 10,9223.04,8739.12
50,50 to 55,3591.53,3371.46
55,55 to 60,2729.55,2240.84
60,60 to 65,2213.73,2023.48
65,65 to 70,1487.66,1319.72
70,70 to 75,1046.22,1046.19
75,75 to 80,578.36,534.81
80,80 and over,449.91,542.17
