revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.4700417762472659,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.4052278599969179,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.36774999749782666,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.5062797197979273,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.44289889986769526,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.4411270240899539,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.40382441767939814,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.47496438434995164,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.19629140691799854,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.2844562979021808,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.3020477422681761,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.241997224047668,6384
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.3048378650624763,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.31466417658570767,3501
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.20568375623027826,8715
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.3604624529182603,9674
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.36888521063793256,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.44695386118646485,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.41676180197079465,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.34530373387688756,4172
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.27812692693570806,9173
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.3901807631840247,5665
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.3994683622044099,4694
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.4281536351854556,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.4227695749766791,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.23302781812293363,3932
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.22212958370214234,4166
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.3870178555034573,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.37928112996728,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.4819034807276657,10410
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.4437631490912976,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.3429490731269322,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.27133548267769886,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.39577510880609457,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.37838025466853886,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.3616722785430322,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.4157279492716802,22140
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.521434619037532,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.23909993290366177,9804
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.35481708576729587,12026
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.4144553982299876,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.40712480952907926,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.4621110954540688,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.4499231845190884,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.42936350275652563,11110
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.42636251215589466,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5484307384396637,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.4923369884490967,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.668991898251157,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.4119885813955515,7171
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.3949874825990639,13514
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.347759232036702,15476
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.42846737964887044,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.44152856500565796,15465
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.5252617558164377,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.5310933529347961,16134
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.6214168548583985,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.2830833335823929,13070
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.295097439113953,7106
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.2687054621609076,11916
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.47964457617733913,6434
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.4541617840825382,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.48669064311210064,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.5467616749798844,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.4276064285882174,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.4121368744521075,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.49048928780224144,5666
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.5004340238757732,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.476493236825034,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.4357923118321941,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.6173790938017384,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.4182099171993681,15272
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.28322542906367426,8516
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.47812879933077984,5809
