revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,mean,count
Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.6514510003840746,19202
Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,0.5857293054057326,2839
Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,0.5136052993171212,5464
Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.676065228209431,17803
Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7227336509733403,5031
Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.7031434032249865,1844
Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6560572457938121,2214
Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,0.719047044508361,1809
Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,0.3074142829395225,3801
Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,0.40261103923040453,3955
Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,0.46934515665338056,3583
Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,0.36459186543792116,6381
Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4851688738115279,5272
Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,0.4793827427455357,3500
Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,0.3393626979800298,8713
Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,0.5584747715128451,9673
Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,0.5289389124422784,8554
Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,0.6336486572405055,3502
Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,0.6324662068356219,4952
Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,0.32547408798002037,4173
Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,0.24604819482288828,9175
Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,0.4621109612243997,5664
Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,0.5461458035072182,4693
Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,0.6396508821658045,2996
Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,0.6220751158094471,737
Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,0.27492959463593314,3933
Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,0.3752733319890456,4165
Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,0.6266487364305675,6978
Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,0.6076828350246586,3295
Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,0.6471134984931803,10411
Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,0.627715557648669,6142
Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,0.524047962555692,5499
Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,0.48330749498006065,4451
Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,0.5890173884898486,6674
Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,0.5932087508839988,6098
Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,0.5853371679134701,6713
Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.537679010729529,22141
Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,0.6448443273210912,17998
Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,0.3111872895837584,9802
Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,0.485890158160242,12024
Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,0.5404747530374343,6852
Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,0.5392836298224257,7342
Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,0.6127490562080536,5960
Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,0.5937797946574926,9456
North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5406359190729654,11108
Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.47418985052924895,8355
Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.5125422114552424,5055
Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5469411849975586,160
Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7529060469695621,2809
Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,0.5665710534344491,7170
Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,0.49973087258565824,13513
Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,0.42657798916995215,15472
Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,0.5644160356058184,5865
Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,0.5345857621596275,15461
Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,0.6887593379796074,16967
Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,0.6716108384212484,16133
Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,0.7675212860107422,20480
Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,0.35901626199255815,13068
Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,0.38678695261898055,7102
Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,0.32010540380437064,11909
Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,0.6481098285937743,6433
Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,0.6264005799907043,7127
Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,0.6718586411286047,7074
Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,0.7048815669142627,8389
Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,0.6168115426478246,8642
Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,0.5827147529004759,6987
Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,0.6495651581807149,5665
Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,0.6761431765364284,6952
Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,0.6614819037285309,8093
Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,0.6203145998556544,7534
Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,0.7569206342731152,7852
Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,0.5086065244655952,15274
Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,0.34502688671370496,8517
Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,0.6288475789184885,5809
Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,0.6386846242900136,11796
Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,0.6845095231515934,5711
Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,0.6381662904176751,16113
Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,0.7583969749829816,44070
Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,0.8378297006863583,28083
Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,0.7849501477504424,25994
Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,0.6922594335003299,18189
Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,0.7317829476121159,10090
Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,0.762310967413481,32594
Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,0.7196425140881147,13176
Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,0.6650559769468594,14838
