revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Gossaigaon (Pt),KOKRAJHAR,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,0.637421801765441,19202,18-300-00101
Bhowraguri,KOKRAJHAR,Kokrajhar,Bhawraguri,,158892607.3,159,0.5980075407548873,2839,18-300-00102
Dotoma,KOKRAJHAR,Kokrajhar,Dotoma,,303966231.6,304,0.5171197804664623,5464,18-300-00103
Kokrajhar (Pt),KOKRAJHAR,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,0.6693252848887827,17803,18-300-00104
Bagribari (Pt),KOKRAJHAR,Kokrajhar,Bagribari (Pt),,281011470.5,281,0.7337423501633622,5031,18-300-00105
Golokganj (Pt),KOKRAJHAR,Kokrajhar,Golokganj (Pt),,102804109.1,103,0.6982738304551925,1844,18-300-00106
Dhubri (Pt),KOKRAJHAR,Kokrajhar,Dhubri (Pt),,124091385.6,124,0.6379319546776197,2214,18-300-00107
Chapar (Pt),KOKRAJHAR,Kokrajhar,Chapar (Pt),,101233159.3,101,0.7093324339673162,1809,18-300-00108
Bagribari (Pt),DHUBRI,Dhubri,Bagribari (Pt),,212860104.4,213,0.2431651223053966,3801,18-301-00109
Agamoni,DHUBRI,Dhubri,Agamoni,,220975059.2,221,0.4080938018528761,3955,18-301-00110
Golokganj (Pt),DHUBRI,Dhubri,Golakganj (Pt),,199162500.1,199,0.4662791578722439,3583,18-301-00111
Dhubri (Pt),DHUBRI,Dhubri,Dhubri (Pt),y,357274694.3,357,0.2897677271414303,6383,18-301-00112
Bilasipara (Pt),DHUBRI,Dhubri,Bilasipara (Pt),,294886928.3,295,0.4633698760106459,5272,18-301-00113
Chapar (Pt),DHUBRI,Dhubri,Chapar (Pt),,195049812.7,195,0.4640997488839286,3500,18-301-00114
Lakhipur,GOALPARA,Goalpara,Lakhipur,,486513089.8,487,0.2698827676778543,8715,18-302-00115
Balijana,GOALPARA,Goalpara,Balijana,,541158544.1,541,0.5297965128017108,9674,18-302-00116
Matia,GOALPARA,Goalpara,Matia,,477602971.1,478,0.4792660848543079,8554,18-302-00117
Dudhnai,GOALPARA,Goalpara,Dudhnoi,,196278296.1,196,0.5593884618945424,3502,18-302-00118
Rangjuli,GOALPARA,Goalpara,Rangjuli,,277190398.1,277,0.5525824280278171,4952,18-302-00119
Kalgachia,BARPETA,Barpeta,Kalgachia,,232225684.6,232,0.2790886563361191,4173,18-303-00120
Baghbor,BARPETA,Barpeta,Baghbor,,512830660.7,513,0.189720657777755,9174,18-303-00121
Barpeta,BARPETA,Barpeta,Barpeta,y,315725333.4,316,0.3786927508550309,5665,18-303-00122
Sarthebari,BARPETA,Barpeta,Sarthebari,,261719921.4,262,0.4418200511956753,4694,18-303-00123
Bajali (Pt),BAJALI,Barpeta,Bajali (Pt),,167129509.3,167,0.5355148824735063,2996,18-799-00124
Jalah (Pt),BAJALI,Barpeta,Jalah (Pt),,41272560.57,41,0.4847096581633734,737,18-799-00125
Bhuragaon,MORIGAON,Morigaon,Bhuragaon,,218905955.5,219,0.2143189470772222,3929,18-304-00126
Laharighat,MORIGAON,Morigaon,Laharighat,,232534594.4,233,0.2552262561228546,4166,18-304-00127
Marigaon,MORIGAON,Morigaon,Morigaon,y,389659479.6,390,0.5718885330458225,6978,18-304-00128
Mikirbheta,MORIGAON,Morigaon,Mikirbheta,,183812069.7,184,0.5443334923890364,3295,18-304-00129
Kaliabor,NAGAON,Nagaon,Kaliabor,,580444524.8,580,0.6314101277344876,10411,18-305-00130
Samaguri,NAGAON,Nagaon,Samaguri,,342479635.6,342,0.6092861204106969,6142,18-305-00131
Rupahi,NAGAON,Nagaon,Rupahi,,305559066.5,306,0.4867434926621044,5498,18-305-00132
Dhing,NAGAON,Nagaon,Dhing,,247888462.7,248,0.370328719362573,4451,18-305-00133
Nagaon,NAGAON,Nagaon,Nagaon,y,372041429.1,372,0.5670448419824131,6674,18-305-00134
Raha,NAGAON,Nagaon,Raha,,340889151.3,341,0.4922647698271974,6098,18-305-00135
Kampur,NAGAON,Nagaon,Kampur,,375122906.9,375,0.4869041630395315,6713,18-305-00136
Dhekiajuli (Pt),SONITPUR,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,0.517338185521205,22141,18-306-00137
Chariduar,SONITPUR,Sonitpur,Chariduar,,999613694.8,1000,0.6332773411455439,17998,18-306-00138
Tezpur,SONITPUR,Sonitpur,Tezpur,y,546146490.7,546,0.2661257086877104,9803,18-306-00139
Na-Duar,SONITPUR,Sonitpur,Naduar,,668195595.7,668,0.4769397251819127,12025,18-306-00140
Narayanpur,LAKHIMPUR,Lakhimpur,Narayanpur,,380387815.9,380,0.4923646551645504,6852,18-307-00141
Bihpuria,LAKHIMPUR,Lakhimpur,Bihpuria,,406987947.4,407,0.510305148514114,7342,18-307-00142
Naobaicha,LAKHIMPUR,Lakhimpur,Nowboicha,,329777873.3,330,0.593136781014052,5960,18-307-00143
Kadam,LAKHIMPUR,Lakhimpur,Kadam,,523299066.2,523,0.5717332972286114,9456,18-307-00144
North Lakhimpur,LAKHIMPUR,Lakhimpur,North Lakhimpur,y,615562945.6,616,0.5061567998492484,11111,18-307-00145
Dhakuakhana (Pt-I),LAKHIMPUR,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,0.4437990618922052,8355,18-307-00146
Subansiri (Pt-I),LAKHIMPUR,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,0.4675643120981701,5055,18-307-00147
Dhakuakhana (Pt-II),DHEMAJI,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,0.5398897171020508,160,18-308-00148
Subansiri (Pt-II),DHEMAJI,Dhemaji,Subansiri (Pt-II),,155210841.0,155,0.7530388511258455,2809,18-308-00149
Dhemaji,DHEMAJI,Dhemaji,Dhemaji,y,396211702.6,396,0.5261089860636592,7171,18-308-00150
Sissibargaon,DHEMAJI,Dhemaji,Sissiborgaon,,745985547.0,746,0.4755090135114511,13514,18-308-00151
Jonai,DHEMAJI,Dhemaji,Jonai,,852661889.7,853,0.3802058307828348,15479,18-308-00152
Gogamukh,DHEMAJI,Dhemaji,Gogamukh,,323763379.2,324,0.526950377637468,5865,18-308-00153
Sadiya,TINSUKIA,Tinsukia,Sadiya,,851463185.0,851,0.4942762499090571,15463,18-309-00154
Doom Dooma,TINSUKIA,Tinsukia,Doom Dooma,,936656924.2,937,0.6675884736731597,16967,18-309-00155
Tinsukia,TINSUKIA,Tinsukia,Tinsukia,y,890346165.2,890,0.6696438688290257,16134,18-309-00156
Margherita,TINSUKIA,Tinsukia,Margherita,,1132319376.0,1132,0.7662384510040283,20480,18-309-00157
Dibrugarh West,DIBRUGARH,Dibrugarh,Dibrugarh West,,723055766.0,723,0.3288412056167738,13068,18-310-00158
Dibrugarh East,DIBRUGARH,Dibrugarh,Dibrugarh East,,392607310.5,393,0.3754792084565034,7104,18-310-00159
Chabua,DIBRUGARH,Dibrugarh,Chabua,,658137348.7,658,0.2902919751353677,11912,18-310-00160
Tengakhat,DIBRUGARH,Dibrugarh,Tengakhat,,355331353.1,355,0.6287929071266902,6434,18-310-00161
Moran,DIBRUGARH,Dibrugarh,Moran,,394752534.0,395,0.5968435214136613,7126,18-310-00162
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.6479869062765055,7074,18-310-00163
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,0.6837884455276254,8389,18-310-00164
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.5811381394100035,8642,18-311-00165
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.5594537106300093,6987,18-311-00166
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.6403785325847159,5666,18-311-00167
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.6652460482370182,6952,18-311-00168
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.6385484924278698,8093,18-312-00169
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.5866516453535638,7534,18-312-00170
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,0.7540547491881049,7852,18-312-00171
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.4979534899720912,15273,18-313-00172
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.3173725778589567,8516,18-313-00173
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.6066834431216647,5809,18-313-00174
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.6087458142590708,11796,18-313-00175
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.6947290163035151,5711,18-313-00176
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.6086929274886738,16113,18-313-00177
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,0.8151252623666894,44070,18-314-00178
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,0.8490174493910907,28083,18-314-00179
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,0.8197979820137313,25999,18-315-00180
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,0.86046527734826,18189,18-315-00181
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,0.8815715203790883,10090,18-315-00182
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,0.8539096055760086,32595,18-315-00183
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,0.7244658217206117,13177,18-316-00184
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,0.6604245776258593,14838,18-316-00185
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,0.8143332579002588,7923,18-316-00186
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,0.7894506500325281,17677,18-316-00187
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,0.7467805246162486,13355,18-316-00188
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.6707725838571316,3162,18-317-00189
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,0.6508356932570958,2387,18-317-00190
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.6548232708228008,4945,18-317-00191
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,0.7633535379990735,11872,18-317-00192
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,0.6686001166251726,10142,18-317-00193
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.6168290038709823,2769,18-318-00194
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.6660828086609336,2849,18-318-00195
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,0.7094974477969599,4786,18-318-00196
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,0.6718693991597844,13077,18-318-00197
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.5912883444393382,3400,18-319-00198
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,0.282029495641107,5316,18-319-00199
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,0.4670304757713449,6231,18-319-00200
