class,age,male,female
0,0 to 1,3486.21,3211.44
1,1 to 5,14337.62,13184.7
10,10 to 15,16196.05,15008.45
15,15 to 20,16216.8,15556.7
20,20 to 25,15509.55,14992.22
25,25 to 30,15016.93,14476.01
30,30 to 35,13682.13,12995.27
35,35 to 40,13063.69,12142.51
40,40 to 45,11516.41,10711.95
45,45 to 50,10029.49,9347.8
5,5 to 10,16982.97,15636.83
50,50 to 55,8324.52,8015.87
55,55 to 60,6784.18,5725.43
60,60 to 65,4788.66,4496.73
65,65 to 70,3314.09,3108.87
70,70 to 75,2254.25,2322.69
75,75 to 80,1461.23,1461.26
80,80 and over,1034.26,1330.5
