class,age,male,female
0,0 to 1,1407.22,1304.5
1,1 to 5,5787.45,5355.69
10,10 to 15,6311.44,5652.57
15,15 to 20,5753,4490.7
20,20 to 25,5156.45,5244.26
25,25 to 30,5206.5,4997.85
30,30 to 35,4722.72,4372.65
35,35 to 40,4293.34,3936.15
40,40 to 45,3671.85,3469.17
45,45 to 50,3208.65,3040.39
5,5 to 10,7032.45,6557.41
50,50 to 55,2661.16,2550.98
55,55 to 60,2108.95,1793.19
60,60 to 65,1426.7,1424.19
65,65 to 70,957.06,999.43
70,70 to 75,696.93,863.55
75,75 to 80,480.56,574.63
80,80 and over,369.51,538.78
