class,age,male,female
0,0 to 1,3826.89,3564.56
1,1 to 5,15738.75,14634.44
10,10 to 15,21712.52,20019.6
15,15 to 20,21295.45,20812.82
20,20 to 25,20105.15,21020.61
25,25 to 30,21551.95,20879.58
30,30 to 35,19779.27,18218.06
35,35 to 40,18288.96,16851.97
40,40 to 45,15584.62,14049.04
45,45 to 50,14145.93,12806.25
5,5 to 10,20170.31,18813.35
50,50 to 55,11045.15,10492.56
55,55 to 60,8917.78,7628.22
60,60 to 65,6435.89,6038.63
65,65 to 70,4562.35,4159.03
70,70 to 75,2931.46,2775.99
75,75 to 80,1888.32,1664.52
80,80 and over,1289.02,1352.77
