class,age,male,female
0,0 to 1,4123.45,3847.59
1,1 to 5,16957.96,15796.05
10,10 to 15,17393.34,16229.86
15,15 to 20,16596.92,16152.4
20,20 to 25,16003.06,15376.06
25,25 to 30,15086.53,14030.21
30,30 to 35,13284.36,12315.53
35,35 to 40,12387.23,11376.21
40,40 to 45,10950.15,10328.74
45,45 to 50,9378.13,8627.09
5,5 to 10,19471.33,18148.24
50,50 to 55,8089.41,7630.62
55,55 to 60,6581.56,5384.88
60,60 to 65,4722.37,4539.01
65,65 to 70,3348.44,3200.82
70,70 to 75,2303.88,2519.21
75,75 to 80,1494.32,1646.48
80,80 and over,1171.63,1607.3
