class,age,male,female
0,0 to 1,365.75,340.55
1,1 to 5,1504.23,1398.14
10,10 to 15,2036.07,1901.07
15,15 to 20,2045.32,1910.83
20,20 to 25,1839.36,1838.63
25,25 to 30,1946.88,1917.25
30,30 to 35,1759.86,1694.92
35,35 to 40,1723.16,1590.14
40,40 to 45,1456.37,1342.54
45,45 to 50,1286.48,1163.7
5,5 to 10,1974.64,1830.84
50,50 to 55,980.08,940.27
55,55 to 60,776.29,708.77
60,60 to 65,542.36,574.07
65,65 to 70,393.04,413.78
70,70 to 75,271.16,301.69
75,75 to 80,172.66,179.53
80,80 and over,119.72,146.45
