class,age,male,female
0,0 to 1,261.78,244.25
1,1 to 5,1076.61,1002.8
10,10 to 15,1066.32,946.99
15,15 to 20,936.16,810.62
20,20 to 25,882.93,875.43
25,25 to 30,865.2,798.01
30,30 to 35,766.42,685.68
35,35 to 40,673.27,611.59
40,40 to 45,577.54,536.96
45,45 to 50,487.12,461.64
5,5 to 10,1236.28,1148.97
50,50 to 55,402.54,379.77
55,55 to 60,308.65,266.24
60,60 to 65,214.13,210.7
65,65 to 70,138.67,152.09
70,70 to 75,100.01,129.9
75,75 to 80,67.72,84.36
80,80 and over,54.83,78.17
