class,age,male,female
0,0 to 1,632.25,589.73
1,1 to 5,2600.25,2421.18
10,10 to 15,3080.67,2839.14
15,15 to 20,2965.37,2945.88
20,20 to 25,2835.26,2808.61
25,25 to 30,2871.19,2638.45
30,30 to 35,2614.64,2223.64
35,35 to 40,2284.11,1998.73
40,40 to 45,2043.76,1782.08
45,45 to 50,1766.94,1555.67
5,5 to 10,3105.1,2860.45
50,50 to 55,1434.38,1272
55,55 to 60,1165.32,843.29
60,60 to 65,720.15,616.61
65,65 to 70,464.57,392.91
70,70 to 75,298.73,295.88
75,75 to 80,237.82,212.3
80,80 and over,153.01,173.04
