class,age,male,female
0,0 to 1,1283.2,1186.15
1,1 to 5,5277.38,4869.81
10,10 to 15,6974.62,6341.63
15,15 to 20,7098.97,6877.83
20,20 to 25,6978.49,7213.88
25,25 to 30,7497.99,7142.18
30,30 to 35,6909.55,6259.49
35,35 to 40,6353.28,5827.19
40,40 to 45,5464.09,5166.65
45,45 to 50,5118.4,4714.73
5,5 to 10,6766.98,6251.04
50,50 to 55,4045.74,3688.77
55,55 to 60,3179.12,2734.99
60,60 to 65,2176.83,2076.44
65,65 to 70,1415.46,1345.75
70,70 to 75,944.69,944.9
75,75 to 80,632.88,575.56
80,80 and over,416.42,486.66
