class,age,male,female
0,0 to 1,624.71,577.48
1,1 to 5,2569.21,2370.89
10,10 to 15,3349.73,3064.47
15,15 to 20,3371.48,3255.14
20,20 to 25,3311.9,3390.41
25,25 to 30,3498.11,3399.1
30,30 to 35,3303.66,3059.52
35,35 to 40,3221.22,2969.98
40,40 to 45,2846.31,2602.63
45,45 to 50,2690.31,2345.22
5,5 to 10,3266.63,3024.97
50,50 to 55,2037.8,1835.62
55,55 to 60,1598.87,1381.39
60,60 to 65,1134.33,1071.8
65,65 to 70,804.77,730.63
70,70 to 75,547.2,503.94
75,75 to 80,356.56,297.39
80,80 and over,234.21,239.16
