class,age,male,female
0,0 to 1,2889.85,2693.84
1,1 to 5,11884.98,11059.66
10,10 to 15,14196.2,13266.11
15,15 to 20,13340.54,12922.52
20,20 to 25,12650.83,13074.19
25,25 to 30,13683.58,12993.62
30,30 to 35,12470.57,11291.41
35,35 to 40,11415.22,10307.74
40,40 to 45,9934.39,9062.22
45,45 to 50,9107.73,8131.22
5,5 to 10,14958.2,13932.94
50,50 to 55,7323.86,6606.47
55,55 to 60,5595.68,4752.87
60,60 to 65,4224.56,3744.86
65,65 to 70,2786.89,2524
70,70 to 75,1972.12,1852.04
75,75 to 80,1210.29,1087.36
80,80 and over,869.55,973.79
