class,age,male,female
0,0 to 1,2011.55,1841.6
1,1 to 5,8272.83,7560.75
10,10 to 15,8881.4,8349.69
15,15 to 20,8431.27,7936.42
20,20 to 25,7608.84,7067.5
25,25 to 30,7129.5,6820.55
30,30 to 35,6575.75,6118.67
35,35 to 40,6227.5,5671.44
40,40 to 45,5439,4964.3
45,45 to 50,4478.6,3995.81
5,5 to 10,9740.18,9220.25
50,50 to 55,3810.54,3586.09
55,55 to 60,2904.01,2388.1
60,60 to 65,2335.93,2139.08
65,65 to 70,1571.17,1396.17
70,70 to 75,1105.55,1106.57
75,75 to 80,619.71,575.13
80,80 and over,479.39,579.34
