class,age,male,female
0,0 to 1,1941.29,1828.49
1,1 to 5,7984.03,7506.78
10,10 to 15,10377.93,9708.38
15,15 to 20,9892.16,9524.51
20,20 to 25,9505.96,9526.17
25,25 to 30,9917.47,9427.94
30,30 to 35,8680.6,8337.3
35,35 to 40,8388.02,7826.46
40,40 to 45,7249.41,6856.09
45,45 to 50,6719.21,6179.14
5,5 to 10,10487.58,9753.13
50,50 to 55,5155.98,4928.76
55,55 to 60,3967.31,3472.78
60,60 to 65,2744.09,2688.23
65,65 to 70,1783.78,1796.81
70,70 to 75,1305.86,1354.3
75,75 to 80,786.54,798.18
80,80 and over,572.89,651.49
