class,age,male,female
0,0 to 1,4808.42,4482.26
1,1 to 5,19775.43,18402.09
10,10 to 15,23561.51,22009.5
15,15 to 20,22091.2,21332.77
20,20 to 25,20916.63,21597.87
25,25 to 30,22594.33,21461.63
30,30 to 35,20577.12,18655.32
35,35 to 40,18839.15,17028.95
40,40 to 45,16390.16,14960.36
45,45 to 50,15009.06,13412.84
5,5 to 10,24869.83,23158.86
50,50 to 55,12075.56,10909.95
55,55 to 60,9227.53,7836.74
60,60 to 65,6962.59,6189.61
65,65 to 70,4596.7,4170.16
70,70 to 75,3257.38,3073.25
75,75 to 80,2003.76,1804.89
80,80 and over,1443.58,1622.4
