class,age,male,female
0,0 to 1,1909.03,1764.96
1,1 to 5,7851.22,7246.13
10,10 to 15,10270.8,9391.05
15,15 to 20,10345.39,9990.37
20,20 to 25,10159.86,10399.82
25,25 to 30,10743.98,10446.12
30,30 to 35,10158.88,9413.72
35,35 to 40,9883.04,9114.37
40,40 to 45,8727.37,7976.64
45,45 to 50,8230.99,7187.72
5,5 to 10,9985.65,9250.41
50,50 to 55,6247.24,5641.66
55,55 to 60,4903.13,4249.51
60,60 to 65,3496.78,3305.2
65,65 to 70,2481.29,2256.71
70,70 to 75,1684.73,1551.59
75,75 to 80,1097.29,918.1
80,80 and over,721.65,738.51
