class,age,male,female
0,0 to 1,3943.04,3649.35
1,1 to 5,16216.43,14982.55
10,10 to 15,17322.17,15720.86
15,15 to 20,16576.14,14355.87
20,20 to 25,14562.81,15006.82
25,25 to 30,14879.96,14005.84
30,30 to 35,12819.38,11681.85
35,35 to 40,11725.93,10881.22
40,40 to 45,9957.57,9642.49
45,45 to 50,8939.12,8455.46
5,5 to 10,18667.67,17369.06
50,50 to 55,7094.89,6608.37
55,55 to 60,5403.99,4714.98
60,60 to 65,3445.72,3594.66
65,65 to 70,2473.85,2663.26
70,70 to 75,1624.33,2085.63
75,75 to 80,1158.66,1360.99
80,80 and over,873.19,1177.04
