class,age,male,female
0,0 to 1,772.88,708.3
1,1 to 5,3178.59,2907.96
10,10 to 15,3402.9,3196.26
15,15 to 20,3231.4,3048.16
20,20 to 25,2920.8,2719.42
25,25 to 30,2733.52,2614.17
30,30 to 35,2510.08,2338.76
35,35 to 40,2385.32,2175.5
40,40 to 45,2088.24,1910.65
45,45 to 50,1721.07,1539.44
5,5 to 10,3741.28,3538.02
50,50 to 55,1464.35,1375.64
55,55 to 60,1123.23,921.4
60,60 to 65,898.24,825.97
65,65 to 70,606.82,542.92
70,70 to 75,425.65,430.08
75,75 to 80,239.64,226.75
80,80 and over,186.65,228.51
