class,age,male,female
0,0 to 1,408.46,381.3
1,1 to 5,1678.98,1564.68
10,10 to 15,1671.08,1484.47
15,15 to 20,1462.27,1267.91
20,20 to 25,1375.03,1376.15
25,25 to 30,1351.97,1257.3
30,30 to 35,1199.77,1079.61
35,35 to 40,1055.53,963.32
40,40 to 45,906.15,843.86
45,45 to 50,764.93,724.92
5,5 to 10,1933.16,1797.53
50,50 to 55,634.35,598.36
55,55 to 60,486.17,419.02
60,60 to 65,336.65,330.81
65,65 to 70,218.16,238.26
70,70 to 75,158.73,204.33
75,75 to 80,106.89,132.17
80,80 and over,88.43,124.51
