object_id,rail_length,rail_count
18-300-00101,25231.690770988516,9.0
18-300-00102,21598.632367253398,7.0
18-300-00103,27799.600032467177,8.0
18-300-00104,34408.784426737555,6.0
18-300-00105,27825.755568584573,29.0
18-300-00106,8748.169409877293,3.0
18-300-00107,0.0,0.0
18-300-00108,0.0,0.0
18-301-00109,5894.409054244339,23.0
18-301-00110,51940.75532390742,13.0
18-301-00111,16468.573911956308,8.0
18-301-00112,24525.15867240474,92.0
18-301-00113,14788.789710351866,92.0
18-301-00114,25942.894550449582,114.0
18-302-00115,0.0,0.0
18-302-00116,14758.461226443002,4.0
18-302-00117,19405.63349657314,9.0
18-302-00118,28309.038327444916,16.0
18-302-00119,15952.064994780809,5.0
18-303-00120,0.0,0.0
18-303-00121,0.0,0.0
18-303-00122,0.0,0.0
18-303-00123,0.0,0.0
18-799-00124,12049.815720631972,3.0
18-799-00125,0.0,0.0
18-304-00126,0.0,0.0
18-304-00127,1957.801685829478,1.0
18-304-00128,15318.744906708038,4.0
18-304-00129,0.0,0.0
18-305-00130,24873.12615105343,1.0
18-305-00131,26632.60709509839,4.0
18-305-00132,14195.979515558687,5.0
18-305-00133,18950.855861065964,4.0
18-305-00134,44985.54105980461,14.0
18-305-00135,31694.94377856036,11.0
18-305-00136,13183.653704721019,6.0
18-306-00137,29045.514827670107,7.0
18-306-00138,74325.70827451606,20.0
18-306-00139,13301.250593881745,3.0
18-306-00140,21821.865339829226,5.0
18-307-00141,23935.61139556796,8.0
18-307-00142,21654.979383686903,10.0
18-307-00143,14102.516262399935,3.0
18-307-00144,29466.442528110794,6.0
18-307-00145,19174.376342145526,11.0
18-307-00146,0.0,0.0
18-307-00147,0.0,0.0
18-308-00148,0.0,0.0
18-308-00149,0.0,0.0
18-308-00150,20772.612139437664,6.0
18-308-00151,50940.24266055883,50.0
18-308-00152,34431.87762860849,15.0
18-308-00153,15309.282249751152,6.0
18-309-00154,0.0,0.0
18-309-00155,20351.233754319863,9.0
18-309-00156,70470.59773050436,24.0
18-309-00157,28863.506351171578,10.0
18-310-00158,40385.362182540266,17.0
18-310-00159,21282.15756509393,9.0
18-310-00160,16892.275284329862,7.0
18-310-00161,7798.748028623976,4.0
18-310-00162,14240.259353850686,4.0
18-310-00163,0.0,0.0
18-310-00164,23174.98360355247,8.0
18-311-00165,14579.263815211247,4.0
18-311-00166,19463.420405780176,7.0
18-311-00167,22311.630121459762,8.0
18-311-00168,16937.390235174007,8.0
18-312-00169,17518.467366432193,6.0
18-312-00170,21164.81939920342,10.0
18-312-00171,23221.799601952123,8.0
18-313-00172,0.0,0.0
18-313-00173,12569.415552507367,5.0
18-313-00174,16744.363906507286,4.0
18-313-00175,43928.57378595988,19.0
18-313-00176,0.0,0.0
18-313-00177,43912.27046548515,15.0
18-314-00178,73424.4288489082,32.0
18-314-00179,0.0,0.0
18-315-00180,0.0,0.0
18-315-00181,89846.69932247551,99.0
18-315-00182,13114.015497795577,11.0
18-315-00183,69675.25469766861,36.0
18-316-00184,25543.45507082063,16.0
18-316-00185,42280.08533136024,18.0
18-316-00186,5523.064907875641,4.0
18-316-00187,0.0,0.0
18-316-00188,30141.405788649696,8.0
18-317-00189,26535.119138086364,13.0
18-317-00190,18259.35645453748,7.0
18-317-00191,21846.427547922165,7.0
18-317-00192,29666.753675968495,11.0
18-317-00193,21431.094007790547,7.0
18-318-00194,21579.537117522097,9.0
18-318-00195,8013.300649829857,3.0
18-318-00196,19870.8449620962,5.0
18-318-00197,40817.76265837361,11.0
18-319-00198,26593.88465762066,19.0
18-319-00199,23304.10901805771,44.0
18-319-00200,17507.401636623392,11.0
18-319-00201,6471.384547225929,4.0
18-319-00202,8396.470952503829,3.0
18-320-00203,2573.8360125670683,1.0
18-320-00204,0.0,0.0
18-320-00205,0.0,0.0
18-320-00206,11019.01057965661,3.0
18-320-00207,10955.375460690191,4.0
18-321-00208,16629.54278631508,10.0
18-321-00209,0.0,0.0
18-321-00210,15085.33567405859,5.0
18-321-00211,0.0,0.0
18-321-00212,16833.241961175434,3.0
18-321-00213,0.0,0.0
18-321-00214,0.0,0.0
18-321-00215,0.0,0.0
18-321-00216,17697.961457414774,5.0
18-321-00217,9109.2217807761,4.0
18-321-00218,0.0,0.0
18-322-00219,9914.079982420146,7.0
18-322-00220,36713.69486180605,44.0
18-322-00221,16697.525441521946,11.0
18-323-00222,7766.187838373868,3.0
18-323-00223,0.0,0.0
18-323-00224,0.0,0.0
18-323-00225,0.0,0.0
18-323-00226,9707.57164519021,3.0
18-323-00227,7328.368050139572,2.0
18-323-00228,5362.039406959857,3.0
18-324-00260,0.0,0.0
18-323-00230,0.0,0.0
18-324-00231,0.0,0.0
18-324-00232,0.0,0.0
18-324-00233,0.0,0.0
18-324-00234,0.0,0.0
18-816-00235,0.0,0.0
18-816-00236,0.0,0.0
18-325-00237,0.0,0.0
18-325-00238,0.0,0.0
18-325-00239,0.0,0.0
18-326-00240,0.0,0.0
18-326-00241,0.0,0.0
18-326-00242,0.0,0.0
18-326-00243,0.0,0.0
18-326-00244,0.0,0.0
18-326-00245,15133.043188746142,5.0
18-326-00246,21735.912114222414,7.0
18-326-00247,14179.780103208344,7.0
18-755-00248,12739.106760617164,4.0
18-756-00249,38819.74273887588,10.0
18-756-00250,20884.443315115033,5.0
18-756-00251,14566.653549922275,4.0
18-757-00252,22061.556121104542,6.0
18-757-00253,6555.418019768158,3.0
18-757-00254,46709.61142119192,21.0
18-759-00255,0.0,0.0
18-758-00256,0.0,0.0
18-758-00257,0.0,0.0
18-816-00258,0.0,0.0
18-816-00259,18200.57340700749,6.0
18-816-00261,0.0,0.0
18-324-00262,0.0,0.0
18-324-00263,0.0,0.0
18-303-00264,17620.796717343586,5.0
18-799-00265,16088.851405283218,6.0
18-303-00266,0.0,0.0
18-322-00267,26184.701405203854,18.0
18-326-00268,15065.50891804717,5.0
18-325-00269,0.0,0.0
18-325-00270,0.0,0.0
18-304-00271,13607.820455815667,5.0
18-321-00272,17273.86896650281,7.0
18-321-00273,16396.332764151077,11.0
18-301-00274,0.0,0.0
18-312-00276,18464.383652633904,10.0
18-312-00277,5756.98670539772,7.0
18-755-00278,27281.74335678544,10.0
18-755-00279,40471.11980724131,10.0
18-760-00280,0.0,0.0
18-760-00281,0.0,0.0
18-314-00275,0.0,0.0
