object_id,Population_affected_Total
18-320-00205,0.0
18-300-00102,0.0
18-307-00142,4033.0
18-756-00249,281.0
18-319-00199,0.0
18-319-00198,0.0
18-306-00138,4513.0
18-325-00270,293.0
18-311-00165,5982.0
18-313-00174,0.0
18-307-00146,0.0
18-306-00137,5310.0
18-308-00150,1626.0
18-308-00153,0.0
18-756-00251,697.0
18-321-00213,0.0
18-300-00101,1567.0
18-756-00250,2019.0
18-308-00152,2496.0
18-312-00276,0.0
18-307-00144,6679.0
18-326-00268,0.0
18-755-00248,655.0
18-325-00269,0.0
18-310-00162,1100.0
18-306-00140,210.0
18-307-00141,0.0
18-311-00168,713.0
18-308-00151,5754.0
18-311-00166,1500.0
18-755-00279,0.0
18-319-00200,0.0
18-306-00139,0.0
18-310-00163,63.0
18-312-00170,319.0
