object_id,Population_affected_Total
18-311-00167,0.0
18-303-00122,0.0
18-307-00142,28928.0
18-756-00249,944.0
18-310-00160,3717.0
18-303-00266,0.0
18-308-00150,1440.0
18-756-00251,0.0
18-756-00250,11.0
18-308-00152,3705.0
18-307-00144,455.0
18-303-00120,0.0
18-755-00248,480.0
18-760-00281,0.0
18-325-00269,0.0
18-319-00202,0.0
18-307-00141,311.0
18-311-00168,0.0
18-307-00145,2240.0
18-755-00278,44.0
18-325-00239,0.0
18-308-00151,3798.0
18-755-00279,4462.0
18-319-00200,0.0
18-312-00169,0.0
18-309-00156,1279.0
