object_id,Population_affected_Total
18-300-00105,0.0
18-323-00227,0.0
18-323-00225,0.0
18-323-00224,0.0
18-320-00205,0.0
18-307-00142,2615.0
18-301-00113,0.0
18-313-00172,0.0
18-310-00160,3857.0
18-301-00114,0.0
18-313-00174,0.0
18-307-00146,0.0
18-308-00150,7167.0
18-305-00133,0.0
18-301-00112,0.0
18-310-00159,0.0
18-310-00158,0.0
18-323-00228,0.0
18-308-00153,7015.0
18-321-00211,0.0
18-326-00245,0.0
18-308-00152,11687.0
18-312-00276,0.0
18-305-00136,0.0
18-313-00173,0.0
18-760-00281,0.0
18-304-00271,0.0
18-305-00134,0.0
18-323-00226,0.0
18-307-00141,0.0
18-307-00145,7439.0
18-323-00223,0.0
18-314-00275,0.0
18-305-00132,0.0
18-325-00239,0.0
18-308-00151,12905.0
18-307-00147,707.0
18-312-00169,0.0
18-323-00222,0.0
18-309-00156,2666.0
18-760-00280,0.0
