object_id,Population_affected_Total
18-301-00110,0.0
18-318-00194,190660.0
18-311-00167,0.0
18-317-00190,11250.0
18-303-00121,98000.0
18-300-00105,0.0
18-799-00124,475.0
18-302-00116,4883.0
18-323-00227,0.0
18-323-00225,235.0
18-303-00122,37280.0
18-320-00205,249.0
18-304-00126,26751.0
18-307-00142,27705.0
18-320-00207,648.0
18-301-00113,0.0
18-756-00249,59.0
18-313-00172,0.0
18-310-00160,8167.0
18-321-00214,0.0
18-301-00114,0.0
18-306-00138,686.0
18-303-00266,34367.0
18-325-00270,0.0
18-311-00165,6533.0
18-307-00146,832.0
18-306-00137,5232.0
18-308-00150,2335.0
18-310-00159,2164.0
18-310-00158,7440.0
18-757-00253,0.0
18-309-00155,10132.0
18-308-00153,16713.0
18-756-00251,6439.0
18-816-00259,2374.0
18-318-00195,50021.0
18-321-00211,1492.0
18-756-00250,18013.0
18-326-00245,0.0
18-757-00252,482.0
18-324-00233,0.0
18-308-00152,62335.0
18-312-00276,0.0
18-307-00144,0.0
18-326-00268,0.0
18-303-00120,19222.0
18-305-00130,133.0
18-305-00136,171183.0
18-317-00189,6694.0
18-316-00184,230435.0
18-318-00197,0.0
18-313-00173,0.0
18-304-00127,0.0
18-316-00188,106771.0
18-302-00115,2413.0
18-757-00254,263.0
18-760-00281,0.0
18-325-00269,22577.0
18-319-00202,0.0
18-309-00157,0.0
18-304-00271,794.0
18-326-00247,600.0
18-304-00129,18546.0
18-310-00162,4434.0
18-304-00128,133042.0
18-305-00134,103200.0
18-321-00215,0.0
18-310-00164,569.0
18-307-00141,34522.0
18-317-00191,11933.0
18-307-00145,4906.0
18-323-00223,1839.0
18-317-00192,0.0
18-305-00135,158174.0
18-305-00132,0.0
18-309-00154,1337.0
18-305-00131,101.0
18-755-00278,2750.0
18-303-00123,122952.0
18-799-00265,1280.0
18-316-00185,725306.0
18-325-00239,13516.0
18-308-00151,11374.0
18-311-00166,296.0
18-316-00187,284513.0
18-755-00279,6056.0
18-307-00147,9342.0
18-816-00261,0.0
18-310-00161,3035.0
18-312-00169,112.0
18-306-00139,724.0
18-310-00163,312.0
18-309-00156,3693.0
18-312-00170,0.0
18-326-00246,309.0
18-316-00186,57723.0
18-760-00280,0.0
