object_id,Population_affected_Total
18-311-00167,0.0
18-303-00121,2438.0
18-302-00116,0.0
18-323-00224,110671.0
18-303-00264,0.0
18-303-00122,1090.0
18-320-00205,4146.0
18-300-00102,108.0
18-304-00126,10888.0
18-307-00142,19974.0
18-320-00207,9566.0
18-756-00249,283.0
18-313-00172,10296.0
18-310-00160,11157.0
18-321-00214,0.0
18-306-00138,0.0
18-321-00212,0.0
18-303-00266,3303.0
18-325-00270,34379.0
18-311-00165,7050.0
18-313-00174,8103.0
18-307-00146,615.0
18-306-00137,3412.0
18-308-00150,11164.0
18-305-00133,360.0
18-310-00158,0.0
18-300-00103,298.0
18-308-00153,7585.0
18-756-00251,17784.0
18-321-00213,0.0
18-321-00211,0.0
18-756-00250,8648.0
18-324-00233,144.0
18-308-00152,29112.0
18-312-00277,7269.0
18-312-00276,4025.0
18-307-00144,0.0
18-303-00120,0.0
18-305-00130,3865.0
18-316-00184,0.0
18-313-00173,4912.0
18-300-00104,101.0
18-304-00127,0.0
18-302-00115,0.0
18-760-00281,51872.0
18-325-00269,70017.0
18-319-00202,46835.0
18-309-00157,0.0
18-302-00117,0.0
18-304-00271,0.0
18-304-00128,0.0
18-306-00140,182.0
18-321-00215,0.0
18-307-00141,17549.0
18-311-00168,0.0
18-307-00145,89795.0
18-321-00272,1807.0
18-305-00135,0.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,6000.0
18-305-00131,11987.0
18-320-00206,3604.0
18-316-00185,0.0
18-325-00239,5255.0
18-308-00151,11205.0
18-311-00166,11298.0
18-319-00200,17056.0
18-307-00147,301.0
18-312-00169,7024.0
18-306-00139,3065.0
18-309-00156,6785.0
18-760-00280,13631.0
