object_id,Population_affected_Total
18-301-00110,3336.0
18-303-00121,3417.0
18-799-00124,6616.0
18-323-00225,0.0
18-323-00224,520.0
18-320-00205,5775.0
18-300-00102,0.0
18-304-00126,3499.0
18-307-00142,22510.0
18-320-00207,7151.0
18-301-00113,0.0
18-313-00172,32626.0
18-310-00160,6977.0
18-306-00138,4415.0
18-311-00165,0.0
18-313-00174,394.0
18-308-00150,4947.0
18-310-00159,3104.0
18-310-00158,1419.0
18-300-00103,848.0
18-323-00228,0.0
18-308-00153,7958.0
18-756-00251,22417.0
18-816-00259,0.0
18-300-00101,831.0
18-321-00211,0.0
18-756-00250,15870.0
18-324-00233,1311.0
18-308-00152,19589.0
18-312-00277,2075.0
18-312-00276,1820.0
18-307-00144,2167.0
18-321-00210,0.0
18-313-00173,1750.0
18-300-00104,113.0
18-755-00248,0.0
18-760-00281,11971.0
18-319-00202,0.0
18-304-00271,0.0
18-326-00247,125.0
18-310-00162,2268.0
18-310-00164,0.0
18-323-00226,0.0
18-307-00141,322.0
18-311-00168,15175.0
18-307-00145,1365.0
18-321-00272,0.0
18-323-00223,0.0
18-317-00192,214.0
18-309-00154,177.0
18-305-00131,0.0
18-799-00265,58.0
18-320-00206,3758.0
18-325-00239,2392.0
18-308-00151,11532.0
18-311-00166,17919.0
18-755-00279,315.0
18-319-00200,0.0
18-307-00147,0.0
18-816-00261,110.0
18-310-00161,6.0
18-312-00169,1814.0
18-306-00139,0.0
18-323-00222,29.0
18-309-00156,3096.0
18-760-00280,0.0
