object_id,Population_affected_Total
18-756-00249,3217.0
18-313-00172,25753.0
18-319-00198,0.0
18-306-00138,38882.0
18-313-00174,0.0
18-308-00150,0.0
18-314-00178,635.0
18-300-00103,640.0
18-308-00153,0.0
18-756-00251,713.0
18-313-00175,4724.0
18-756-00250,861.0
18-305-00130,468.0
18-316-00184,0.0
18-313-00173,3050.0
18-316-00188,0.0
18-319-00202,0.0
18-313-00176,8864.0
18-306-00140,837.0
18-307-00145,0.0
18-305-00131,3381.0
18-755-00278,917.0
18-313-00177,2389.0
18-316-00185,500.0
18-314-00179,1921.0
18-308-00151,2718.0
18-311-00166,1620.0
18-316-00187,103.0
18-316-00186,0.0
