object_id,Population_affected_Total
18-301-00110,0.0
18-303-00121,8311.0
18-302-00116,0.0
18-323-00225,0.0
18-323-00224,72427.0
18-304-00126,44181.0
18-307-00142,0.0
18-320-00207,22.0
18-301-00113,0.0
18-313-00172,45395.0
18-310-00160,90.0
18-321-00214,0.0
18-303-00266,482.0
18-325-00270,390.0
18-311-00165,0.0
18-313-00174,2635.0
18-307-00146,688.0
18-308-00150,135.0
18-305-00133,0.0
18-301-00112,0.0
18-310-00158,354.0
18-302-00118,0.0
18-323-00228,0.0
18-756-00251,0.0
18-321-00211,0.0
18-756-00250,12776.0
18-757-00252,0.0
18-312-00276,325.0
18-305-00130,6806.0
18-321-00210,0.0
18-313-00173,8742.0
18-300-00104,0.0
18-302-00115,9200.0
18-760-00281,0.0
18-325-00269,5104.0
18-319-00202,0.0
18-302-00117,0.0
18-304-00271,0.0
18-310-00162,0.0
18-304-00128,0.0
18-321-00215,0.0
18-323-00226,0.0
18-323-00223,0.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00131,4137.0
18-325-00239,46002.0
18-311-00166,29893.0
18-312-00169,0.0
18-306-00139,3547.0
18-323-00222,0.0
18-760-00280,0.0
