object_id,Population_affected_Total
18-799-00124,251.0
18-323-00227,154.0
18-324-00262,0.0
18-320-00205,790.0
18-300-00102,0.0
18-307-00142,328.0
18-320-00207,783.0
18-319-00199,0.0
18-319-00198,0.0
18-310-00160,3995.0
18-307-00146,0.0
18-308-00150,195.0
18-310-00159,0.0
18-300-00103,536.0
18-308-00153,3589.0
18-756-00251,78.0
18-300-00101,0.0
18-756-00250,0.0
18-308-00152,22704.0
18-755-00248,113.0
18-319-00202,0.0
18-310-00162,16.0
18-310-00164,0.0
18-307-00141,0.0
18-755-00278,22.0
18-320-00206,4324.0
18-316-00185,1055.0
18-308-00151,23137.0
18-755-00279,3420.0
18-319-00200,0.0
18-307-00147,83.0
18-323-00222,8.0
18-316-00186,1410.0
