object_id,Population_affected_Total
18-318-00194,95456.0
18-311-00167,2271.0
18-302-00116,1275.0
18-304-00126,2324.0
18-307-00142,10114.0
18-756-00249,370.0
18-319-00199,0.0
18-313-00172,15930.0
18-321-00216,0.0
18-310-00160,8179.0
18-321-00214,0.0
18-306-00138,0.0
18-321-00212,290.0
18-303-00266,121.0
18-325-00270,464.0
18-311-00165,0.0
18-313-00174,6849.0
18-306-00137,0.0
18-308-00150,1263.0
18-310-00159,2670.0
18-310-00158,3362.0
18-757-00253,1017.0
18-309-00155,3604.0
18-756-00251,10898.0
18-313-00175,0.0
18-321-00213,0.0
18-318-00195,45803.0
18-321-00211,0.0
18-756-00250,8589.0
18-757-00252,14370.0
18-312-00277,0.0
18-312-00276,0.0
18-307-00144,6679.0
18-326-00268,0.0
18-305-00130,5626.0
18-321-00210,0.0
18-305-00136,91353.0
18-316-00184,34960.0
18-318-00197,9400.0
18-313-00173,1655.0
18-304-00127,0.0
18-316-00188,12190.0
18-302-00115,0.0
18-318-00196,68350.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,150.0
18-309-00157,2543.0
18-304-00271,0.0
18-310-00162,3027.0
18-304-00128,687.0
18-313-00176,175.0
18-305-00134,58.0
18-321-00215,0.0
18-310-00164,2101.0
18-307-00141,13784.0
18-311-00168,480.0
18-307-00145,13106.0
18-321-00272,0.0
18-314-00275,9744.0
18-305-00135,4708.0
18-305-00132,0.0
18-309-00154,7940.0
18-305-00131,2570.0
18-316-00185,57000.0
18-314-00179,263.0
18-325-00239,0.0
18-308-00151,8298.0
18-311-00166,3710.0
18-316-00187,26210.0
18-319-00200,0.0
18-310-00161,4932.0
18-312-00169,188.0
18-306-00139,0.0
18-310-00163,161.0
18-309-00156,6537.0
18-312-00170,45.0
18-316-00186,41250.0
18-760-00280,0.0
