object_id,Population_affected_Total
18-311-00167,82457.0
18-323-00227,10.0
18-324-00262,0.0
18-300-00102,0.0
18-307-00142,8182.0
18-319-00199,0.0
18-313-00172,4470.0
18-319-00198,0.0
18-310-00160,3923.0
18-321-00214,0.0
18-306-00138,618.0
18-321-00212,0.0
18-325-00270,0.0
18-311-00165,121926.0
18-313-00174,17065.0
18-307-00146,0.0
18-306-00137,0.0
18-308-00150,1023.0
18-310-00159,13.0
18-310-00158,2505.0
18-757-00253,2502.0
18-309-00155,0.0
18-300-00103,0.0
18-308-00153,0.0
18-756-00251,648.0
18-313-00175,17386.0
18-321-00213,0.0
18-756-00250,416.0
18-326-00245,0.0
18-757-00252,250.0
18-308-00152,22704.0
18-312-00277,17969.0
18-312-00276,41931.0
18-307-00144,19.0
18-305-00130,732.0
18-321-00210,0.0
18-305-00136,0.0
18-316-00184,0.0
18-313-00173,11237.0
18-755-00248,67128.0
18-325-00269,346.0
18-319-00202,0.0
18-309-00157,2533.0
18-312-00171,1508.0
18-310-00162,2966.0
18-313-00176,1860.0
18-306-00140,560.0
18-305-00134,156.0
18-310-00164,2033.0
18-307-00141,0.0
18-311-00168,135856.0
18-307-00145,25560.0
18-321-00272,1600.0
18-314-00275,5938.0
18-305-00131,2699.0
18-755-00278,14601.0
18-313-00177,0.0
18-320-00206,378.0
18-316-00185,0.0
18-314-00179,45.0
18-308-00151,26733.0
18-311-00166,207698.0
18-316-00187,20.0
18-755-00279,121546.0
18-319-00200,0.0
18-307-00147,0.0
18-816-00261,0.0
18-310-00161,6930.0
18-312-00169,80645.0
18-310-00163,401.0
18-309-00156,5765.0
18-312-00170,24031.0
18-326-00246,28.0
18-316-00186,0.0
