object_id,Population_affected_Total
18-303-00121,5358.0
18-302-00116,0.0
18-323-00224,110731.0
18-303-00122,4852.0
18-304-00126,59393.0
18-307-00142,20346.0
18-320-00207,523.0
18-319-00199,335.0
18-313-00172,83331.0
18-310-00160,3717.0
18-321-00214,0.0
18-306-00138,0.0
18-303-00266,21915.0
18-325-00270,34379.0
18-311-00165,7100.0
18-313-00174,6684.0
18-307-00146,0.0
18-306-00137,12897.0
18-308-00150,3276.0
18-305-00133,300.0
18-301-00112,1127.0
18-310-00158,0.0
18-757-00253,3535.0
18-756-00251,10896.0
18-321-00213,0.0
18-321-00211,0.0
18-756-00250,6549.0
18-757-00252,0.0
18-308-00152,28866.0
18-312-00277,1959.0
18-312-00276,2202.0
18-307-00144,0.0
18-303-00120,0.0
18-305-00130,3720.0
18-316-00184,0.0
18-318-00197,0.0
18-313-00173,4912.0
18-304-00127,0.0
18-302-00115,0.0
18-760-00281,48339.0
18-325-00269,70017.0
18-302-00117,412.0
18-304-00271,0.0
18-304-00128,0.0
18-321-00215,0.0
18-307-00141,0.0
18-307-00145,83422.0
18-321-00272,4017.0
18-302-00119,0.0
18-305-00132,0.0
18-305-00131,11987.0
18-303-00123,0.0
18-316-00185,0.0
18-325-00239,4045.0
18-308-00151,0.0
18-311-00166,7226.0
18-319-00200,360.0
18-312-00169,7024.0
18-306-00139,1359.0
18-309-00156,3115.0
18-760-00280,4122.0
