object_id,Population_affected_Total
18-307-00142,450.0
18-313-00172,9167.0
18-306-00138,0.0
18-313-00174,209.0
18-308-00150,358.0
18-314-00178,6989.0
18-757-00253,3481.0
18-308-00153,0.0
18-756-00251,213.0
18-313-00175,5005.0
18-756-00250,1055.0
18-757-00252,2020.0
18-308-00152,19708.0
18-312-00276,0.0
18-305-00136,0.0
18-313-00173,2516.0
18-313-00176,6576.0
18-305-00134,0.0
18-307-00141,3616.0
18-311-00168,564.0
18-307-00145,0.0
18-314-00275,5994.0
18-305-00135,0.0
18-313-00177,1708.0
18-314-00179,1783.0
18-308-00151,2921.0
18-307-00147,0.0
18-312-00169,188.0
18-312-00170,606.0
18-326-00246,0.0
