object_id,Population_affected_Total
18-301-00110,1190.0
18-318-00194,56370.0
18-317-00190,44845.0
18-324-00260,9042.0
18-303-00121,370497.0
18-300-00105,23674.0
18-799-00124,161000.0
18-302-00116,99311.0
18-323-00227,43820.0
18-324-00234,1507.0
18-323-00225,21000.0
18-323-00224,269330.0
18-303-00264,13792.0
18-303-00122,224207.0
18-324-00262,2209.0
18-320-00205,2882.0
18-300-00102,17767.0
18-304-00126,39292.0
18-307-00142,21361.0
18-320-00207,14741.0
18-301-00113,130503.0
18-756-00249,512.0
18-319-00199,66972.0
18-313-00172,26532.0
18-321-00216,0.0
18-319-00198,925.0
18-310-00160,8037.0
18-321-00214,0.0
18-301-00114,920.0
18-306-00138,59814.0
18-321-00212,0.0
18-303-00266,155232.0
18-325-00270,185900.0
18-311-00165,0.0
18-313-00174,33.0
18-307-00146,1358.0
18-306-00137,25814.0
18-308-00150,5929.0
18-305-00133,0.0
18-301-00112,63237.0
18-310-00159,2493.0
18-310-00158,22.0
18-757-00253,27642.0
18-309-00155,14676.0
18-300-00103,31826.0
18-302-00118,82.0
18-323-00228,58214.0
18-308-00153,17148.0
18-756-00251,28925.0
18-816-00259,28545.0
18-321-00213,0.0
18-300-00101,1989.0
18-318-00195,13247.0
18-321-00211,554659.0
18-756-00250,41310.0
18-326-00245,3681.0
18-757-00252,88148.0
18-324-00233,12645.0
18-308-00152,58808.0
18-312-00277,321.0
18-307-00144,2926.0
18-326-00268,50259.0
18-303-00120,198692.0
18-305-00130,525.0
18-321-00210,188602.0
18-305-00136,259500.0
18-317-00189,120371.0
18-316-00184,230435.0
18-318-00197,1338.0
18-313-00173,0.0
18-300-00104,22186.0
18-304-00127,0.0
18-316-00188,133675.0
18-302-00115,171429.0
18-318-00196,14000.0
18-757-00254,12494.0
18-760-00281,17403.0
18-325-00269,125007.0
18-319-00202,103609.0
18-302-00117,13546.0
18-304-00271,5941.0
18-326-00247,9525.0
18-304-00129,16652.0
18-310-00162,2047.0
18-304-00128,103868.0
18-306-00140,0.0
18-305-00134,103200.0
18-321-00215,0.0
18-310-00164,475.0
18-323-00226,12500.0
18-307-00141,34522.0
18-317-00191,84474.0
18-307-00145,51619.0
18-321-00272,2499.0
18-323-00223,49621.0
18-317-00192,7751.0
18-305-00135,158174.0
18-321-00208,89924.0
18-302-00119,0.0
18-305-00132,0.0
18-309-00154,6605.0
18-305-00131,5844.0
18-303-00123,250640.0
18-799-00265,195000.0
18-320-00206,2808.0
18-316-00185,725306.0
18-325-00239,154678.0
18-308-00151,26398.0
18-311-00166,6292.0
18-316-00187,284513.0
18-319-00200,166318.0
18-307-00147,19672.0
18-816-00261,10810.0
18-310-00161,1919.0
18-312-00169,71.0
18-306-00139,4627.0
18-323-00222,44605.0
18-310-00163,270.0
18-309-00156,4521.0
18-326-00246,11035.0
18-316-00186,60821.0
18-760-00280,0.0
