object_id,Population_affected_Total
18-301-00110,576.0
18-324-00260,14816.0
18-303-00121,1743.0
18-300-00105,0.0
18-799-00124,195000.0
18-323-00227,2337.0
18-324-00234,1395.0
18-323-00225,8300.0
18-323-00224,3150.0
18-303-00264,40.0
18-303-00122,44394.0
18-324-00262,3875.0
18-320-00205,0.0
18-300-00102,26.0
18-307-00142,517.0
18-320-00207,175.0
18-301-00113,860.0
18-319-00199,0.0
18-313-00172,0.0
18-319-00198,0.0
18-310-00160,3857.0
18-301-00114,690.0
18-306-00138,1215.0
18-303-00266,3255.0
18-325-00270,3177.0
18-313-00174,0.0
18-306-00137,65.0
18-308-00150,719.0
18-301-00112,0.0
18-310-00158,68.0
18-757-00253,0.0
18-300-00103,2580.0
18-323-00228,41126.0
18-756-00251,1660.0
18-313-00175,161.0
18-816-00259,9631.0
18-300-00101,278.0
18-321-00211,0.0
18-756-00250,2231.0
18-326-00245,365.0
18-757-00252,0.0
18-324-00233,7309.0
18-308-00152,0.0
18-312-00277,0.0
18-312-00276,0.0
18-307-00144,0.0
18-326-00268,386.0
18-321-00210,0.0
18-305-00136,0.0
18-300-00104,5312.0
18-302-00115,4750.0
18-757-00254,0.0
18-760-00281,0.0
18-325-00269,13149.0
18-319-00202,0.0
18-326-00247,32.0
18-310-00162,0.0
18-310-00164,0.0
18-323-00226,2263.0
18-307-00141,178.0
18-307-00145,1050.0
18-323-00223,9375.0
18-305-00135,0.0
18-321-00208,228.0
18-302-00119,0.0
18-303-00123,120353.0
18-799-00265,90575.0
18-320-00206,944.0
18-316-00185,565.0
18-325-00239,630.0
18-308-00151,987.0
18-319-00200,0.0
18-816-00261,13016.0
18-312-00169,0.0
18-306-00139,0.0
18-323-00222,19780.0
18-310-00163,0.0
18-309-00156,2666.0
18-312-00170,0.0
