object_id,Population_affected_Total
18-318-00194,2140.0
18-317-00190,5386.0
18-303-00121,0.0
18-300-00105,0.0
18-799-00124,183.0
18-302-00116,0.0
18-323-00227,176.0
18-324-00234,3.0
18-323-00225,0.0
18-323-00224,0.0
18-303-00122,2536.0
18-324-00262,41.0
18-300-00102,0.0
18-307-00142,8615.0
18-301-00113,0.0
18-756-00249,3594.0
18-319-00199,0.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,0.0
18-310-00160,4587.0
18-321-00214,0.0
18-301-00114,0.0
18-306-00138,5791.0
18-321-00212,0.0
18-303-00266,0.0
18-325-00270,16446.0
18-311-00165,0.0
18-306-00137,1986.0
18-308-00150,644.0
18-301-00112,0.0
18-757-00253,53838.0
18-309-00155,0.0
18-302-00118,0.0
18-323-00228,292.0
18-308-00153,71.0
18-756-00251,9325.0
18-816-00259,1000.0
18-321-00213,0.0
18-300-00101,0.0
18-321-00211,50.0
18-756-00250,23721.0
18-326-00245,5.0
18-757-00252,57325.0
18-308-00152,0.0
18-312-00277,0.0
18-312-00276,0.0
18-326-00268,19998.0
18-303-00120,0.0
18-321-00210,216.0
18-305-00136,237158.0
18-317-00189,10996.0
18-316-00184,112062.0
18-313-00173,0.0
18-300-00104,0.0
18-316-00188,44538.0
18-302-00115,0.0
18-757-00254,6835.0
18-755-00248,0.0
18-760-00281,0.0
18-325-00269,30860.0
18-319-00202,0.0
18-302-00117,0.0
18-304-00271,0.0
18-326-00247,2214.0
18-304-00128,41036.0
18-306-00140,958.0
18-305-00134,57360.0
18-321-00215,0.0
18-310-00164,37.0
18-323-00226,0.0
18-307-00141,797.0
18-311-00168,0.0
18-307-00145,1969.0
18-321-00272,0.0
18-323-00223,1241.0
18-305-00135,115439.0
18-321-00208,3242.0
18-302-00119,0.0
18-755-00278,190.0
18-303-00123,0.0
18-313-00177,0.0
18-316-00185,37000.0
18-325-00239,800.0
18-308-00151,0.0
18-316-00187,39955.0
18-755-00279,0.0
18-319-00200,0.0
18-307-00147,40.0
18-816-00261,0.0
18-306-00139,1201.0
18-323-00222,7964.0
18-326-00246,7766.0
18-316-00186,10203.0
18-760-00280,0.0
