object_id,Population_affected_Total
18-301-00110,1946.0
18-311-00167,117.0
18-303-00121,9039.0
18-300-00105,0.0
18-302-00116,0.0
18-323-00227,34.0
18-323-00225,0.0
18-323-00224,72427.0
18-320-00205,2210.0
18-300-00102,0.0
18-304-00126,44181.0
18-307-00142,11489.0
18-320-00207,525.0
18-301-00113,0.0
18-756-00249,261.0
18-319-00199,0.0
18-313-00172,45401.0
18-310-00160,10278.0
18-301-00114,0.0
18-306-00138,16329.0
18-303-00266,1521.0
18-325-00270,7050.0
18-311-00165,1563.0
18-313-00174,6555.0
18-307-00146,756.0
18-306-00137,0.0
18-308-00150,10735.0
18-305-00133,0.0
18-310-00159,3970.0
18-310-00158,1296.0
18-300-00103,984.0
18-323-00228,0.0
18-308-00153,23785.0
18-756-00251,22536.0
18-313-00175,0.0
18-816-00259,4412.0
18-300-00101,437.0
18-318-00195,0.0
18-321-00211,0.0
18-756-00250,20592.0
18-326-00245,107.0
18-308-00152,38875.0
18-312-00276,4660.0
18-307-00144,380.0
18-326-00268,841.0
18-305-00130,6195.0
18-321-00210,0.0
18-313-00173,8742.0
18-300-00104,0.0
18-302-00115,0.0
18-318-00196,0.0
18-760-00281,52529.0
18-325-00269,5796.0
18-302-00117,0.0
18-304-00271,0.0
18-310-00162,518.0
18-306-00140,508.0
18-310-00164,5.0
18-323-00226,0.0
18-307-00141,12128.0
18-311-00168,15013.0
18-307-00145,47637.0
18-321-00208,0.0
18-302-00119,0.0
18-305-00131,4137.0
18-313-00177,0.0
18-320-00206,558.0
18-325-00239,42780.0
18-308-00151,20016.0
18-311-00166,29893.0
18-755-00279,742.0
18-307-00147,1387.0
18-816-00261,80.0
18-310-00161,116.0
18-312-00169,1295.0
18-306-00139,4590.0
18-323-00222,0.0
18-310-00163,0.0
18-760-00280,12852.0
