object_id,Population_affected_Total
18-303-00122,0.0
18-313-00172,9298.0
18-319-00198,0.0
18-311-00165,43467.0
18-313-00174,0.0
18-308-00150,752.0
18-308-00153,0.0
18-313-00175,2477.0
18-816-00259,0.0
18-318-00195,621.0
18-326-00245,0.0
18-308-00152,139.0
18-312-00276,0.0
18-326-00268,0.0
18-305-00130,1954.0
18-305-00136,130.0
18-317-00189,0.0
18-313-00173,141.0
18-302-00115,0.0
18-318-00196,326.0
18-755-00248,24219.0
18-325-00269,223.0
18-302-00117,1080.0
18-326-00247,161.0
18-310-00162,2255.0
18-313-00176,493.0
18-310-00164,2538.0
18-311-00168,108.0
18-317-00191,0.0
18-317-00192,15305.0
18-314-00275,2541.0
18-305-00131,0.0
18-755-00278,4839.0
18-313-00177,2933.0
18-308-00151,1705.0
18-311-00166,4193.0
18-755-00279,2232.0
18-310-00161,135.0
18-310-00163,13299.0
18-312-00170,0.0
