object_id,total_tender_awarded_value
18-301-00112,36589397.760000005
18-302-00116,9783714.78
18-307-00145,4999843.58
18-307-00146,89981160.69
18-308-00150,20089320.72
18-309-00156,247308285.95999998
18-310-00161,42926573.75
18-310-00163,7869988.0
18-312-00276,10754489.99
18-313-00175,112127996.5
18-318-00195,26540975.16
18-322-00219,5260427.28
18-323-00226,2502833.0
18-324-00262,32211539.0
18-325-00269,91485000.0
18-326-00246,6998982.39
18-755-00279,27405537.94
18-756-00249,29740517.55
18-757-00252,40852631.67
18-758-00257,4900680.0
