object_id,total_tender_awarded_value
18-300-00104,14885088.0
18-303-00122,9012004.0
18-304-00128,143795991.0
18-304-00271,62050963.01
18-306-00139,119879436.0
18-307-00145,0.0
18-307-00147,84910058.0
18-308-00150,144366984.8
18-310-00163,7610532.0
18-312-00169,42887156.0
18-317-00189,67216200.02
18-321-00209,15384877.0
18-321-00216,71917502.0
18-322-00219,69693031.0
18-323-00226,5745600.0
18-324-00262,16430548.0
18-325-00269,44794076.0
18-760-00281,62630217.0
18-799-00265,5382000.0
