class,age,male,female
0,0 to 1,2185.59,2037.34
1,1 to 5,8558.65,7964.29
10,10 to 15,10697.78,9996.93
15,15 to 20,10033.12,9717.73
20,20 to 25,9620.15,9941.54
25,25 to 30,10528.59,9997.75
30,30 to 35,9631.6,8721.29
35,35 to 40,8663.75,7823.53
40,40 to 45,7252.17,6615.64
45,45 to 50,6716.68,5997.02
5,5 to 10,11037.28,10280.7
50,50 to 55,5538.9,4996.66
55,55 to 60,4366.65,3708.92
60,60 to 65,3380.67,2997.2
65,65 to 70,2221.64,2012.22
70,70 to 75,1442.25,1354.77
75,75 to 80,908.16,816.06
80,80 and over,764.74,856.59
