class,age,male,female
0,0 to 1,3630.78,3356.89
1,1 to 5,14217.88,13122.55
10,10 to 15,17687.04,16204.32
15,15 to 20,17417.97,15826.56
20,20 to 25,15659.69,15598.08
25,25 to 30,16501.3,15171.43
30,30 to 35,14075.4,13304.63
35,35 to 40,13631.47,12678.3
40,40 to 45,11118.11,10600.88
45,45 to 50,10145.28,9368.47
5,5 to 10,18235.98,16721.11
50,50 to 55,7891.1,7442.81
55,55 to 60,6595.45,5472.85
60,60 to 65,4284.23,4230.85
65,65 to 70,3003.33,3178.47
70,70 to 75,1898.87,2134.28
75,75 to 80,1418.31,1487
80,80 and over,1189.26,1433.35
