class,age,male,female
0,0 to 1,1076.83,1000.25
1,1 to 5,4216.81,3910.14
10,10 to 15,5682.93,5204.25
15,15 to 20,5694.71,5019.2
20,20 to 25,5490.37,5375.1
25,25 to 30,5805.57,5541.13
30,30 to 35,5189.25,4876.11
35,35 to 40,4934.59,4450.3
40,40 to 45,4075.32,3592.07
45,45 to 50,3698.66,3227.92
5,5 to 10,5461.32,5091.72
50,50 to 55,2917.52,2695.37
55,55 to 60,2440.29,1993.54
60,60 to 65,1752.17,1758.25
65,65 to 70,1213.47,1271.14
70,70 to 75,747.11,856.29
75,75 to 80,482.41,525.13
80,80 and over,410.29,523.5
