class,age,male,female
0,0 to 1,2678.62,2452.67
1,1 to 5,10489.36,9587.9
10,10 to 15,14823.47,13647.87
15,15 to 20,16187.28,15125.2
20,20 to 25,18280.39,17552.75
25,25 to 30,19447.99,19229.89
30,30 to 35,19023.9,17932.48
35,35 to 40,17991.42,16636.83
40,40 to 45,15402.58,13701.24
45,45 to 50,13786.78,12186.03
5,5 to 10,13570.87,12344.47
50,50 to 55,11473.25,9893.86
55,55 to 60,9322.75,7127.7
60,60 to 65,6322.98,5151.72
65,65 to 70,4061.85,3412.39
70,70 to 75,2371.25,2210.16
75,75 to 80,1635.03,1612.1
80,80 and over,1201.12,1503.9
