class,age,male,female
0,0 to 1,1361.7,1243.97
1,1 to 5,5332.36,4862.9
10,10 to 15,6908.6,6376.77
15,15 to 20,6373.49,5986.73
20,20 to 25,5859.42,6010.29
25,25 to 30,6326.52,6069.32
30,30 to 35,5827.26,5251.58
35,35 to 40,4989.68,4421.72
40,40 to 45,3923.91,3588.87
45,45 to 50,3533.43,3109.08
5,5 to 10,6995.35,6414.44
50,50 to 55,2700.36,2573.06
55,55 to 60,2218.75,1978.68
60,60 to 65,1728.99,1604.8
65,65 to 70,1145.63,1148.52
70,70 to 75,772.67,749.97
75,75 to 80,546.89,473.77
80,80 and over,411.85,446.14
