class,age,male,female
0,0 to 1,1125.37,1048.74
1,1 to 5,4406.9,4099.7
10,10 to 15,5619.36,5175.03
15,15 to 20,5328.43,4810.88
20,20 to 25,4672.7,4766.86
25,25 to 30,4977.01,4794.71
30,30 to 35,4381.36,4169.22
35,35 to 40,4174.74,3905.21
40,40 to 45,3372.68,3242.21
45,45 to 50,3065.16,2810.32
5,5 to 10,5751.89,5323.22
50,50 to 55,2353.25,2246.16
55,55 to 60,1953.45,1651.71
60,60 to 65,1321.33,1312
65,65 to 70,902.12,923.7
70,70 to 75,576.05,659.47
75,75 to 80,408.88,420.14
80,80 and over,369.43,447.64
