class,age,male,female
0,0 to 1,466.88,434.59
1,1 to 5,1828.27,1698.87
10,10 to 15,2583.9,2410.7
15,15 to 20,2591.98,2413.14
20,20 to 25,2402.83,2381.56
25,25 to 30,2555.45,2510.11
30,30 to 35,2336.63,2227.83
35,35 to 40,2234.54,2049.38
40,40 to 45,1825.42,1660.88
45,45 to 50,1633.14,1460.07
5,5 to 10,2447.68,2268.14
50,50 to 55,1289.56,1221.57
55,55 to 60,1050.3,937.55
60,60 to 65,757.17,797.22
65,65 to 70,558.69,587.92
70,70 to 75,354.4,395.8
75,75 to 80,228.75,236.81
80,80 and over,181.7,221.72
