class,age,male,female
0,0 to 1,2396.34,2215.25
1,1 to 5,9383.93,8659.74
10,10 to 15,12967.56,11795.18
15,15 to 20,13163.28,12751.25
20,20 to 25,13082.12,13516.18
25,25 to 30,14210.06,13550.79
30,30 to 35,13162.6,11938.93
35,35 to 40,11932.65,10947.86
40,40 to 45,9887.48,9330.71
45,45 to 50,9362.24,8596.12
5,5 to 10,12324.72,11386.91
50,50 to 55,7569.8,6897.07
55,55 to 60,6137.26,5280.86
60,60 to 65,4317.94,4116.75
65,65 to 70,2811.98,2665.86
70,70 to 75,1723.79,1715.38
75,75 to 80,1182.74,1070.16
80,80 and over,912.1,1057.35
