class,age,male,female
0,0 to 1,993.18,922.39
1,1 to 5,3889.26,3605.77
10,10 to 15,5178.98,4736.5
15,15 to 20,5160.77,4521.26
20,20 to 25,4956.8,4863.95
25,25 to 30,5231.9,4994.31
30,30 to 35,4679.3,4392.81
35,35 to 40,4434.94,4003.53
40,40 to 45,3661.72,3240.25
45,45 to 50,3319.22,2909.39
5,5 to 10,5019.31,4679.56
50,50 to 55,2627.75,2432.07
55,55 to 60,2194.6,1797.06
60,60 to 65,1572.28,1577.83
65,65 to 70,1087.43,1139.2
70,70 to 75,671.86,773.56
75,75 to 80,436.12,477.39
80,80 and over,372.14,478.64
