class,age,male,female
0,0 to 1,1286.41,1193.2
1,1 to 5,5037.52,4664.41
10,10 to 15,5932.4,5348.97
15,15 to 20,5484.79,4426.46
20,20 to 25,4973.81,5043.55
25,25 to 30,5124.37,4941.87
30,30 to 35,4663.1,4348.52
35,35 to 40,4223.14,3876.62
40,40 to 45,3466.27,3259.94
45,45 to 50,3066.52,2880.65
5,5 to 10,6339.11,5906.19
50,50 to 55,2567.62,2461.67
55,55 to 60,2099.4,1808.42
60,60 to 65,1464.88,1478.36
65,65 to 70,993.16,1038.76
70,70 to 75,656.69,798.29
75,75 to 80,457.94,535.17
80,80 and over,405.56,576.18
