class,age,male,female
0,0 to 1,6151.02,5761.63
1,1 to 5,24087.07,22523.13
10,10 to 15,28358.88,25891.56
15,15 to 20,24799.82,21060.01
20,20 to 25,22489.17,22747.93
25,25 to 30,24245.19,23439.45
30,30 to 35,21771.77,20774.85
35,35 to 40,19906.44,18734.58
40,40 to 45,16529.86,15388.57
45,45 to 50,15232.97,13592.76
5,5 to 10,31552.05,29009.35
50,50 to 55,12351.27,11773.89
55,55 to 60,9867.5,8344.52
60,60 to 65,7294.92,7006.38
65,65 to 70,4881.69,4625.98
70,70 to 75,3376.14,3558.25
75,75 to 80,2230.02,2041.06
80,80 and over,1852.93,2210.08
