class,age,male,female
0,0 to 1,3056.29,2832.22
1,1 to 5,11968.28,11071.59
10,10 to 15,13300.05,12065.35
15,15 to 20,12651.81,11034.9
20,20 to 25,11294.04,11606.71
25,25 to 30,11632.93,10919.97
30,30 to 35,10042.87,9133.93
35,35 to 40,8996.44,8360.12
40,40 to 45,7378.36,7147.12
45,45 to 50,6669.95,6316.1
5,5 to 10,14077.43,13094.83
50,50 to 55,5439.72,5061.17
55,55 to 60,4265.37,3719.66
60,60 to 65,2793.97,2907.49
65,65 to 70,1993.38,2149.81
70,70 to 75,1198.28,1541.52
75,75 to 80,875.19,1030.02
80,80 and over,775.35,1042.73
