class,age,male,female
0,0 to 1,2590.17,2365.95
1,1 to 5,10142.94,9248.88
10,10 to 15,13178.17,12169.49
15,15 to 20,12164.09,11423.05
20,20 to 25,11180.67,11457.62
25,25 to 30,12082.12,11567.02
30,30 to 35,11108.95,9990.29
35,35 to 40,9496.05,8411.2
40,40 to 45,7466.91,6827.98
45,45 to 50,6723.65,5910.8
5,5 to 10,13329.29,12210.96
50,50 to 55,5138.21,4896.63
55,55 to 60,4221.7,3767.04
60,60 to 65,3288.81,3049.08
65,65 to 70,2178.06,2179.69
70,70 to 75,1467.75,1423.43
75,75 to 80,1041.16,898.67
80,80 and over,779.99,845.79
