class,age,male,female
0,0 to 1,780.98,726.17
1,1 to 5,3058.28,2838.73
10,10 to 15,4281.34,3981.53
15,15 to 20,4303.12,3948.62
20,20 to 25,4302.83,4128.24
25,25 to 30,4453.93,4331.35
30,30 to 35,4193.19,3846.37
35,35 to 40,3917.88,3507.77
40,40 to 45,3260.61,2819.78
45,45 to 50,2944.18,2516.83
5,5 to 10,4014.45,3711.14
50,50 to 55,2416.82,2185.88
55,55 to 60,1944.31,1593.18
60,60 to 65,1432.73,1480.63
65,65 to 70,1137.26,1195.12
70,70 to 75,726.67,821.22
75,75 to 80,451.24,460.39
80,80 and over,331.31,400.6
