class,age,male,female
0,0 to 1,390.09,365.37
1,1 to 5,1527.56,1428.3
10,10 to 15,1794.87,1638.06
15,15 to 20,1567.42,1327.88
20,20 to 25,1419.63,1436.1
25,25 to 30,1530.94,1480.53
30,30 to 35,1375.17,1312.25
35,35 to 40,1256.65,1182.97
40,40 to 45,1043.45,971.21
45,45 to 50,961.32,857.37
5,5 to 10,2000.39,1838.87
50,50 to 55,779.81,743.43
55,55 to 60,623.08,526.61
60,60 to 65,460.87,442.6
65,65 to 70,308.58,292.18
70,70 to 75,213.54,225.17
75,75 to 80,141.2,129.05
80,80 and over,117.27,139.99
