class,age,male,female
0,0 to 1,1006.71,936.09
1,1 to 5,3942.21,3659.32
10,10 to 15,5520.35,5134.28
15,15 to 20,5548.11,5093.29
20,20 to 25,5535.48,5315.82
25,25 to 30,5734.3,5578.1
30,30 to 35,5394.11,4953.44
35,35 to 40,5043.27,4518.52
40,40 to 45,4194.99,3633.16
45,45 to 50,3786.91,3241.38
5,5 to 10,5177.84,4786.98
50,50 to 55,3105.29,2812.14
55,55 to 60,2499,2052.69
60,60 to 65,1840.39,1902.87
65,65 to 70,1458.1,1532.35
70,70 to 75,931.51,1052.41
75,75 to 80,579,590.96
80,80 and over,426.01,515.23
