class,age,male,female
0,0 to 1,803.48,748.11
1,1 to 5,3146.39,2924.49
10,10 to 15,4457.11,4161.58
15,15 to 20,4468.94,4175.1
20,20 to 25,4063.8,4062.2
25,25 to 30,4352.69,4286.44
30,30 to 35,3949.61,3803.87
35,35 to 40,3800.23,3506.87
40,40 to 45,3089.33,2847.87
45,45 to 50,2757.11,2493.98
5,5 to 10,4232.53,3924.29
50,50 to 55,2153.88,2066.4
55,55 to 60,1760.33,1607.23
60,60 to 65,1261.21,1334.95
65,65 to 70,910.42,958.47
70,70 to 75,576.21,641.08
75,75 to 80,376.39,391.36
80,80 and over,305.82,374.1
